NGC 6656       68.16  8.69  0.22  0.22  W15
NGC 6656       71.98  8.39  0.27  0.27  W15
NGC 6656       75.71  8.02  0.23  0.23  W15
NGC 6656       79.21  8.24  0.23  0.23  W15
NGC 6656       83.29  7.97  0.22  0.22  W15
NGC 6656       88.26  8.55  0.26  0.26  W15
NGC 6656       94.30  8.26  0.28  0.28  W15
NGC 6656      101.90  8.40  0.25  0.25  W15
NGC 6656      111.08  8.01  0.61  0.54   RV
NGC 6656      111.92  7.65  0.20  0.18  GDR2
NGC 6656      115.24  7.75  0.23  0.23  W15
NGC 6656      155.42  7.65  0.58  0.52   RV
NGC 6656      180.88  7.52  0.20  0.19  GDR2
NGC 6656      204.50  6.74  0.51  0.46   RV
NGC 6656      227.84  6.74  0.18  0.18  GDR2
NGC 6656      269.46  6.73  0.51  0.46   RV
NGC 6656      272.97  6.45  0.18  0.18  GDR2
NGC 6656      320.30  6.29  0.18  0.18  GDR2
NGC 6656      365.76  5.55  0.43  0.38   RV
NGC 6656      372.12  5.89  0.17  0.17  GDR2
NGC 6656      431.39  5.57  0.17  0.15  GDR2
NGC 6656      503.28  5.32  0.16  0.16  GDR2
NGC 6656      590.94  5.77  0.58  0.51   RV
NGC 6656      597.30  4.73  0.15  0.15  GDR2
NGC 6656      727.67  4.34  0.15  0.15  GDR2
NGC 6681        1.90  8.28  0.83  0.83  W15
NGC 6681        2.93  7.15  0.68  0.68  W15
NGC 6681        3.70  8.45  0.81  0.75  K18
NGC 6681        3.93  6.96  0.68  0.68  W15
NGC 6681        4.65  6.39  0.55  0.55  W15
NGC 6681        5.94  7.24  0.38  0.38  W15
NGC 6681        7.50  8.01  0.62  0.59  K18
NGC 6681        7.57  6.44  0.32  0.32  W15
NGC 6681        9.16  5.99  0.31  0.31  W15
NGC 6681       11.78  6.71  0.23  0.23  W15
NGC 6681       11.90  6.60  0.35  0.33  K18
NGC 6681       15.04  6.21  0.21  0.21  W15
NGC 6681       18.28  6.81  0.22  0.22  W15
NGC 6681       18.70  6.14  0.21  0.21  K18
NGC 6681       21.08  5.79  0.23  0.23  W15
NGC 6681       23.28  6.14  0.26  0.26  W15
NGC 6681       25.45  6.11  0.24  0.24  W15
NGC 6681       27.58  5.54  0.25  0.25  W15
NGC 6681       28.30  5.39  0.17  0.16  K18
NGC 6681       29.53  5.80  0.23  0.23  W15
NGC 6681       31.69  5.64  0.24  0.24  W15
NGC 6681       33.93  5.47  0.24  0.24  W15
NGC 6681       36.18  5.51  0.22  0.22  W15
NGC 6681       38.45  5.46  0.21  0.21  W15
NGC 6681       38.80  5.20  0.57  0.53  K18
NGC 6681       40.92  5.30  0.23  0.23  W15
NGC 6681       43.77  5.18  0.22  0.22  W15
NGC 6681       47.09  4.89  0.17  0.17  W15
NGC 6681       49.59  4.09  0.68  0.54   RV
NGC 6681       50.84  5.05  0.20  0.20  W15
NGC 6681       53.01  5.13  0.50  0.46  GDR2
NGC 6681       54.63  4.72  0.19  0.19  W15
NGC 6681       58.94  4.70  0.22  0.22  W15
NGC 6681       64.03  4.44  0.18  0.18  W15
NGC 6681       69.67  4.20  0.16  0.16  W15
NGC 6681       75.32  4.10  0.18  0.18  W15
NGC 6681       81.99  4.04  0.19  0.19  W15
NGC 6681       96.45  4.06  0.18  0.18  W15
NGC 6681      138.12  3.20  0.54  0.53  GDR2
NGC 6712       42.47  4.12  0.32  0.29  GDR2
NGC 6712       46.69  4.17  0.39  0.34   RV
NGC 6712       85.32  4.04  0.33  0.30  GDR2
NGC 6712      102.53  3.86  0.36  0.31   RV
NGC 6712      137.84  3.85  0.32  0.29  GDR2
NGC 6712      193.50  3.51  0.40  0.34   RV
NGC 6712      246.75  3.10  0.39  0.35  GDR2
NGC 6715        6.83 17.25  1.85  1.85  W15
NGC 6715        9.23 17.46  1.74  1.74  W15
NGC 6715       12.23 15.59  0.97  0.97  W15
NGC 6715       15.54 16.07  0.92  0.92  W15
NGC 6715       18.38 14.90  0.76  0.76  W15
NGC 6715       21.82 13.40  0.63  0.63  W15
NGC 6715       24.70 14.62  0.63  0.63  W15
NGC 6715       27.17 15.41  0.67  0.67  W15
NGC 6715       29.00 15.74  0.67  0.67  W15
NGC 6715       30.77 15.98  0.66  0.66  W15
NGC 6715       32.55 13.34  0.52  0.52  W15
NGC 6715       34.17 14.74  0.61  0.61  W15
NGC 6715       35.81 12.83  0.55  0.55  W15
NGC 6715       37.43 10.60  1.16  0.98   RV
NGC 6715       37.53 13.09  0.52  0.52  W15
NGC 6715       39.29 12.62  0.54  0.54  W15
NGC 6715       41.04 12.81  0.53  0.53  W15
NGC 6715       42.82 11.63  0.55  0.55  W15
NGC 6715       44.90 11.63  0.57  0.57  W15
NGC 6715       47.28 11.90  0.52  0.52  W15
NGC 6715       50.25 10.68  0.49  0.49  W15
NGC 6715       53.47 10.90  0.43  0.43  W15
NGC 6715       57.24  9.14  0.45  0.45  W15
NGC 6715       62.35 10.79  0.48  0.48  W15
NGC 6715       63.19  9.48  1.04  0.88   RV
NGC 6715       69.60 10.80  0.44  0.44  W15
NGC 6715       75.21  9.14  2.69  2.43  GDR2
NGC 6715       81.76  9.82  0.43  0.43  W15
NGC 6715       90.95  7.74  0.85  0.72   RV
NGC 6715      118.81  8.50  0.93  0.79   RV
NGC 6715      132.38  7.49  2.18  1.95  GDR2
NGC 6715      146.75  5.80  0.64  0.54   RV
NGC 6715      182.22  4.98  0.61  0.51   RV
NGC 6717       66.56  2.65  0.39  0.36  GDR2
NGC 6723       39.35  5.26  0.51  0.44   RV
NGC 6723       54.55  4.68  0.43  0.39  GDR2
NGC 6723       79.71  4.31  0.42  0.36   RV
NGC 6723      117.14  4.68  0.45  0.39   RV
NGC 6723      146.38  4.52  0.46  0.42  GDR2
NGC 6723      161.30  4.21  0.41  0.36   RV
NGC 6723      219.46  2.76  0.28  0.25   RV
NGC 6723      335.61  2.69  0.47  0.37   RV
NGC 6749      115.20  2.63  0.94  0.72   RV
NGC 6749      162.79  3.81  2.05  2.09  GDR2
NGC 6752        2.74  7.70  0.81  0.81  W15
NGC 6752        5.73  7.78  0.66  0.66  W15
NGC 6752        8.05  6.80  0.64  0.64  W15
NGC 6752        9.30  8.51  0.64  0.64  W15
NGC 6752       12.04  7.97  0.35  0.35  W15
NGC 6752       15.31  8.07  0.35  0.35  W15
NGC 6752       18.57  8.24  0.35  0.35  W15
NGC 6752       22.26  8.29  0.27  0.27  W15
NGC 6752       26.45  8.23  0.27  0.27  W15
NGC 6752       30.86  8.21  0.28  0.28  W15
NGC 6752       34.54  7.92  0.27  0.27  W15
NGC 6752       38.28  8.05  0.31  0.31  W15
NGC 6752       42.39  7.56  0.24  0.24  W15
NGC 6752       46.42  7.59  0.25  0.25  W15
NGC 6752       50.80  7.87  0.24  0.24  W15
NGC 6752       54.90  7.71  0.22  0.22  W15
NGC 6752       59.52  7.38  0.22  0.22  W15
NGC 6752       64.36  7.23  0.24  0.24  W15
NGC 6752       66.62  6.39  0.40  0.35   RV
NGC 6752       69.04  7.04  0.23  0.23  W15
NGC 6752       73.83  7.08  0.23  0.23  W15
NGC 6752       77.98  6.66  0.20  0.20  W15
NGC 6752       82.93  6.35  0.20  0.20  W15
NGC 6752       87.73  6.66  0.22  0.22  W15
NGC 6752       92.84  7.11  0.25  0.25  W15
NGC 6752       98.79  6.39  0.22  0.22  W15
NGC 6752      105.69  6.63  0.23  0.23  W15
NGC 6752      116.60  5.85  0.21  0.20  GDR2
NGC 6752      119.75  6.16  0.18  0.18  W15
NGC 6752      142.74  5.71  0.35  0.32   RV
NGC 6752      187.63  5.44  0.20  0.19  GDR2
NGC 6752      203.64  5.27  0.32  0.30   RV
NGC 6752      242.69  4.71  0.18  0.17  GDR2
NGC 6752      262.78  5.24  0.33  0.30   RV
NGC 6752      292.71  4.25  0.17  0.16  GDR2
NGC 6752      322.32  3.84  0.24  0.22   RV
NGC 6752      413.98  4.09  0.26  0.23   RV
NGC 6752      501.46  3.69  0.15  0.15  GDR2
NGC 6752      630.54  3.20  0.23  0.21   RV
NGC 6760       76.65  6.37  0.61  0.56  GDR2
NGC 6760       93.36  4.71  1.14  0.82   RV
NGC 6760      127.17  5.24  0.74  0.66  GDR2
NGC 6779       51.82  4.76  0.53  0.46  GDR2
NGC 6779       89.17  3.93  0.66  0.54   RV
NGC 6779      106.34  3.29  0.47  0.41  GDR2
NGC 6779      148.85  4.22  0.68  0.57   RV
NGC 6779      155.98  3.64  0.49  0.43  GDR2
NGC 6779      208.68  2.44  0.75  0.59   RV
NGC 6809       69.87  4.18  0.35  0.31   RV
NGC 6809       72.37  4.70  0.23  0.22  GDR2
NGC 6809      130.00  3.98  0.35  0.30   RV
NGC 6809      131.36  4.44  0.23  0.22  GDR2
NGC 6809      172.90  4.06  0.35  0.32   RV
NGC 6809      180.24  3.77  0.22  0.21  GDR2
NGC 6809      216.97  4.35  0.38  0.33   RV
NGC 6809      238.31  4.08  0.23  0.21  GDR2
NGC 6809      288.31  3.74  0.33  0.29   RV
NGC 6809      312.96  3.46  0.22  0.21  GDR2
NGC 6809      446.47  3.53  0.32  0.28   RV
NGC 6809      448.42  3.16  0.27  0.25  GDR2
NGC 6809      767.62  1.80  0.58  0.47   RV
NGC 6838       27.34  3.63  0.41  0.35   RV
NGC 6838       44.23  3.15  0.19  0.17  GDR2
NGC 6838       63.17  2.78  0.31  0.27   RV
NGC 6838       82.98  2.61  0.16  0.15  GDR2
NGC 6838      108.96  2.67  0.30  0.26   RV
NGC 6838      111.57  2.88  0.18  0.17  GDR2
NGC 6838      148.45  2.70  0.21  0.19  GDR2
NGC 6838      161.66  2.24  0.26  0.22   RV
NGC 6838      313.07  2.15  0.26  0.22   RV
NGC 6864       53.32  6.94  1.45  1.11   RV
NGC 6864       82.19  4.38  0.82  0.79  GDR2
NGC 6864      130.24  4.04  0.91  0.68   RV
NGC 6934       58.58  4.12  0.70  0.62  GDR2
NGC 6934       84.27  4.42  0.97  0.71   RV
NGC 6934      138.92  3.52  0.73  0.64  GDR2
NGC 6934      265.57  1.59  0.42  0.30   RV
NGC 6981       55.86  3.48  0.95  0.78  GDR2
NGC 7006       47.88  2.99  0.61  0.48   RV
NGC 7078        2.90 14.00  1.19  1.06  K18
NGC 7078        5.70 12.78  0.96  0.86  K18
NGC 7078        6.70 11.69  0.87  0.78   RV
NGC 7078        7.95  8.82  0.89  0.89  W15
NGC 7078        9.10 12.48  0.65  0.60  K18
NGC 7078       13.51  9.61  0.51  0.51  W15
NGC 7078       14.40 12.73  0.44  0.43  K18
NGC 7078       16.96 11.80  0.86  0.77   RV
NGC 7078       17.15 11.22  0.63  0.63  W15
NGC 7078       19.11 11.01  0.64  0.64  W15
NGC 7078       22.70 11.20  0.28  0.27  K18
NGC 7078       23.10 11.30  0.31  0.31  W15
NGC 7078       26.78 11.04  0.81  0.72   RV
NGC 7078       27.99 10.88  0.27  0.27  W15
NGC 7078       32.29 10.56  0.31  0.31  W15
NGC 7078       35.68  9.23  0.67  0.60   RV
NGC 7078       36.00 10.17  0.20  0.19  K18
NGC 7078       36.74  9.81  0.24  0.24  W15
NGC 7078       40.30  9.73  0.25  0.25  W15
NGC 7078       43.51  9.57  0.27  0.27  W15
NGC 7078       45.64  9.11  0.66  0.59   RV
NGC 7078       46.45  9.43  0.26  0.26  W15
NGC 7078       49.50  9.11  0.24  0.24  W15
NGC 7078       52.20  8.98  0.20  0.20  K18
NGC 7078       52.46  9.29  0.27  0.27  W15
NGC 7078       55.45  9.03  0.29  0.29  W15
NGC 7078       58.66  8.56  0.62  0.56   RV
NGC 7078       58.69  9.17  0.23  0.23  W15
NGC 7078       61.77  8.60  0.26  0.26  W15
NGC 7078       64.98  8.16  0.25  0.25  W15
NGC 7078       68.41  8.39  0.24  0.24  W15
NGC 7078       71.58  8.76  0.25  0.25  W15
NGC 7078       74.62  7.08  0.52  0.47   RV
NGC 7078       75.12  7.90  0.22  0.22  W15
NGC 7078       76.27  7.44  0.54  0.50  GDR2
NGC 7078       79.13  7.82  0.21  0.21  W15
NGC 7078       83.42  7.61  0.22  0.22  W15
NGC 7078       88.57  8.01  0.23  0.23  W15
NGC 7078       97.61  6.63  0.49  0.44   RV
NGC 7078      100.88  7.33  0.21  0.21  W15
NGC 7078      127.74  6.73  0.54  0.50  GDR2
NGC 7078      128.68  6.71  0.49  0.44   RV
NGC 7078      169.03  4.81  0.35  0.31   RV
NGC 7078      184.02  6.16  0.54  0.50  GDR2
NGC 7078      229.69  5.00  0.40  0.35   RV
NGC 7078      276.59  4.38  0.48  0.46  GDR2
NGC 7078      326.33  3.04  0.25  0.22   RV
NGC 7078      513.34  2.49  0.46  0.44  GDR2
NGC 7078      522.40  3.02  0.25  0.22   RV
NGC 7089        3.50 12.35  1.02  0.97  K18
NGC 7089        7.10 10.83  0.81  0.76  K18
NGC 7089       11.40 10.25  0.43  0.43  K18
NGC 7089       17.90 10.64  0.32  0.31  K18
NGC 7089       28.50  9.75  0.20  0.21  K18
NGC 7089       44.40  8.96  0.14  0.14  K18
NGC 7089       50.92  9.21  0.79  0.69   RV
NGC 7089       60.30  8.18  0.27  0.27  K18
NGC 7089       67.71  9.08  0.55  0.51  GDR2
NGC 7089      110.95  6.48  0.47  0.44  GDR2
NGC 7089      117.84  7.49  0.64  0.57   RV
NGC 7089      153.72  5.69  0.48  0.44  GDR2
NGC 7089      179.23  6.39  0.56  0.49   RV
NGC 7089      217.82  5.55  0.49  0.46  GDR2
NGC 7089      263.67  4.80  0.43  0.37   RV
NGC 7089      367.03  4.08  0.60  0.57  GDR2
NGC 7089      441.95  4.67  0.42  0.36   RV
NGC 7099       50.89  3.92  0.26  0.23   RV
NGC 7099       81.15  4.46  0.41  0.38  GDR2
NGC 7099      126.74  3.60  0.23  0.21   RV
NGC 7099      221.27  2.94  0.20  0.18   RV
NGC 7099      289.60  1.45  0.46  0.52  GDR2
NGC 7099      381.20  2.27  0.18  0.16   RV
NGC 7492       39.93  1.48  0.34  0.25   RV
NGC 7492       79.80  1.13  0.29  0.21   RV
Pal 2          70.31  5.27  1.13  0.87   RV
Pal 3          22.68  1.24  0.40  0.29   RV
Pal 4          26.71  0.87  0.20  0.17   RV
Pal 5          94.59  0.64  0.16  0.13   RV
Pal 5         212.52  1.51  0.31  0.24   RV
Pal 6          47.57  1.42  1.06  0.52   RV
Pal 6          56.99  5.26  1.64  1.72  GDR2
Pal 8          65.91  2.54  0.75  0.82  GDR2
Pal 10         71.84  3.29  0.92  0.90  GDR2
Pal 11         34.50  0.00  1.89  1.89  GDR2
Pal 11         71.82  2.86  1.17  1.08   RV
Pal 12         78.64  0.74  0.29  0.22   RV
Pal 13         34.96  1.38  0.36  0.27   RV
Pal 13        128.86  1.44  0.51  0.38   RV
Pal 14         77.12  0.38  0.14  0.11   RV
Pal 15         75.85  3.61  1.13  0.79   RV
Pyxis          60.97  1.04  0.25  0.19   RV
Pyxis         134.09  0.77  0.20  0.16   RV
Rup 106        74.45  1.54  0.39  0.29   RV
Rup 106       168.79  1.04  0.38  0.29   RV
Ter 1          27.40  6.43  1.37  1.02   RV
Ter 1          55.40  7.85  1.19  1.08  GDR2
Ter 3          54.49  2.79  0.89  0.95  GDR2
Ter 3          72.08  1.96  0.52  0.38   RV
Ter 4          10.27  4.22  2.13  1.52   RV
Ter 4          38.94  0.00  2.67  0.00  GDR2
Ter 5          15.94 14.71  1.46  1.26   RV
Ter 5          53.15 10.01  1.00  0.86   RV
Ter 5          58.30 12.41  2.28  2.00  GDR2
Ter 5          91.16  9.96  2.54  2.15  GDR2
Ter 5          99.69  9.78  1.37  1.11   RV
Ter 6          46.76  5.55  1.50  1.06   RV
Ter 7          35.24  0.97  0.23  0.19   RV
Ter 7          94.35  0.46  0.15  0.12   RV
Ter 8          64.64  0.89  0.21  0.17   RV
Ter 8         160.19  1.22  0.21  0.18   RV
Ter 10         55.92  3.67  1.71  2.16  GDR2
Ter 12         87.19  2.25  1.04  0.76   RV
Ton 2          51.61  2.42  0.79  0.55   RV
