REF1014 Ryu, J., Lee, M. G. 2011, JKAs, 44, 177                                                                                                                                                                                                                                                                                                                              |2011JKAS...44..177R
REF5950 Martin, C., Carlin, J. L., Newberg, H. J., Grillmair, C. 2013, ApJ, 765, L39                                                                                                                                                                                                                                                                                         |2013ApJ...765L..39M
REF1015 Bukowiecki, L., Maciejewski, G., Konorski, P., Strobel, A. 2011, AcA, 61, 231                                                                                                                                                                                                                                                                                        |2011AcA....61..231B
REF376  Saurin, T.,Bica, E.,Bonatto, C. 2012, MNRAS, 421, 3206                                                                                                                                                                                                                                                                                                               |2012MNRAS.421.3206S
REF1136 Ramirez Alegria, S., Marin-Franch, A., Herrero, A. 2012, A&A, 541, 75                                                                                                                                                                                                                                                                                                |2012A&A...541A..75R
REF1011 Fadely, R., Willman, B.,Geha, M. et al. 2012, AJ, 142, 88                                                                                                                                                                                                                                                                                                            |2011AJ....142...88F
REF634  French, S. 2012, S&T, v. 123, n. 2, p. 54                                                                                                                                                                                                                                                                                                                            |-------------------
REF1026 Koenig, X.P.,Leisawitz, D.T., Benford, D.J.,Rebull, R. M., Padgett, D.L.,Assef, R.J., 2012, ApJ, 744, 130                                                                                                                                                                                                                                                            |2012ApJ...744..130K
REF1220 McConnachie, A. W. 2012, AJ, 144, 4                                                                                                                                                                                                                                                                                                                                  |2012AJ....144....4M
REF1072 Allen, T. S., Gutermuth, R. A., Kryukova, E. et al. 2012, ApJ, 750, 125                                                                                                                                                                                                                                                                                              |2012ApJ...750..125A
REF3360 Mallick, K. K., Ojha, D. K., Samal, M. R. et al. 2012, ApJ, 759, 48                                                                                                                                                                                                                                                                                                  |2012ApJ...759...48M
REF3361 Dewangan, L. K., Ojha, D. K., Anandarao, B. G. et al. 2012, ApJ, 756, 151                                                                                                                                                                                                                                                                                            |2012ApJ...756..151D
REF1774 Bonaca, A., Geha, M., Kallivayalil, N. 2012, ApJ, 760, L6                                                                                                                                                                                                                                                                                                            |2012ApJ...760L...6B
REF3054 Marco, A., Negueruela, I. 2011, A&A, 534, 114                                                                                                                                                                                                                                                                                                                        |2011A&A...534A.114M
REF1073 Alexander, M. J., Kobulnicky, H. A. 2012, ApJ, 755, L30                                                                                                                                                                                                                                                                                                              |2012ApJ...755L..30A
REF1137 Gonzalez-Fernandez, C.; Negueruela, I. 2012, A&A, 539, 100                                                                                                                                                                                                                                                                                                           |2012A&A...539A.100G
REF1065 Solin, O., Ukkonen, E., Haikala, L. 2012, A&A, 542, 3                                                                                                                                                                                                                                                                                                                |2012A&A...542A...3S
REF1061 Lee, E. J., Murray, N., Rahman, M. 2012, ApJ, 752, 146                                                                                                                                                                                                                                                                                                               |2012ApJ...752..146L
REF1024 Mauro, F., Moni Bidin, C., Geisler, D. 2011, BAAA, 54, 153                                                                                                                                                                                                                                                                                                           |2011BAAA...54..143M
REF377  Camargo, D., Bica, E, Bonatto, C. 2012, MNRAS, 423, 1940                                                                                                                                                                                                                                                                                                             |2012MNRAS.423.1940C
REF1009 Munoz, R. R.,Geha, M.,Cote,P.,Vargas,L.C.,Santana, F.A., Stetson,P.,Simon,J.D.,Djorgovski, S.G. 2012, ApJ,753, L15                                                                                                                                                                                                                                                   |2012ApJ...753L..15M
REF1034 Chene, A.-N., Borissova, J., Clarke, J. R. A. et al. 2012, A&A, 545, 54                                                                                                                                                                                                                                                                                              |2012A&A...545A..54C
REF1045 Fok, T. K. T., Nakashima, J., Yung, B., Hsia, C.-H., Degushi, S. 2012, ApJ, 760, 65                                                                                                                                                                                                                                                                                  |2012ApJ...760...65F
REF3320 Ortolani, S., Bonatto, C., Bica, E. et al. 2012, AJ, 144, 1470                                                                                                                                                                                                                                                                                                       |2012AJ....144..147O
REF1031 French, S. 2012, S&T, v. 125, n. 1, p. 60                                                                                                                                                                                                                                                                                                                            |-------------------
REF1750 Ramya, P., Reddy, B. E., Lambert, D. L. 2012,MNRAS, 425, 3188                                                                                                                                                                                                                                                                                                        |2012MNRAS.425.3188R
REF1787 Biazzo, K., Alcala, J. M., Covino, E. et al. 2012, A&A, 542, 115                                                                                                                                                                                                                                                                                                     |2012A&A...542A.115B
REF1038 Turner, D. G., van den Bergh, S., Younger, P. F., Majaess, D. J.; Pedreros, M. H., Berdnikov, L. N. 2012, AJ, 144, 187                                                                                                                                                                                                                                               |2012AJ....144..187T
REF9000 Kharchenko, N. V., Piskunov, A. E., Schilbach, E. et al. 2013, A&A, 558, 53                                                                                                                                                                                                                                                                                          |2013A&A...558A..53K
REF1040 Majaess, D. J. 2013, Ap&SS, 344, 175                                                                                                                                                                                                                                                                                                                                 |2013Ap&SS.344..175M
REF5007 Mackey, D., et al. 2013, ApJ, 770, L17                                                                                                                                                                                                                                                                                                                               |2013ApJ...770L..17M
REF1041 Balbinot, E., Santiago, B. X., da Costa, L., et al. 2013, ApJ, 767, 101                                                                                                                                                                                                                                                                                              |2013ApJ...767..101B
REF1064 Rahman, M., Matzner, C, Moon, S. 2013, ApJ, 766, 135                                                                                                                                                                                                                                                                                                                 |2013ApJ...766..135R
REF1039 Camargo, D., Bica, E., Bonatto, C. 2013, MNRAS, 432, 3349                                                                                                                                                                                                                                                                                                            |2013MNRAS.432.3349C
REF1080 French, S. 2013, S&T, v. 126, n. 2, p. 56                                                                                                                                                                                                                                                                                                                            |-------------------
REF1170 Chene, A.-N., Borissova, J., Bonatto, C. et al. 2013, A&A, 549, 98                                                                                                                                                                                                                                                                                                   |2013A&A...549A..98C
REF1007 Barbuy, B., Bica, E., Ortolani, S. 2013, A&A, 559, 61                                                                                                                                                                                                                                                                                                                |2013A&A...559A..61B
REF1081 French, S. 2013, S&T, v. 126, n. 4, p. 56                                                                                                                                                                                                                                                                                                                            |-------------------
REF3033 Buckner, A. S. M., Froebrich, D. 2013, MNRAS, 436, 1665                                                                                                                                                                                                                                                                                                              |2013MNRAS.436.1465B
REF1030 Ortolani, S., Bica, E., Barbuy, B. 2013, MNRAS, 433, 1966                                                                                                                                                                                                                                                                                                            |2013MNRAS.433.1966O
REF3053 Titmarsh, A. M., Ellingsen, S. P., Breen, S. L. et al. 2013, ApJ, 775, L12                                                                                                                                                                                                                                                                                           |2013ApJ...775L..12T
REF5011 Collins, M. L. M., et al. 2013, ApJ, 768, 172                                                                                                                                                                                                                                                                                                                        |2013ApJ...768..172C
REF1059 Longmore, S. N., Kruijssen, J. M. D., Bally, J. et al. 2013, MNRAS, 433, 15                                                                                                                                                                                                                                                                                          |2013MNRAS.433L..15L
REF3362 Dewangan, L. K., Ojha, D. K. 2013, MNRAS, 429, 1386                                                                                                                                                                                                                                                                                                                  |2013MNRAS.429.1386D
REF1060 French, S. 2013, S&T, v. 126, n. 5, p. 54                                                                                                                                                                                                                                                                                                                            |-------------------
REF3348 Veljanoski, J., Ferguson, A. M. N., Huxor, A. P. et al. 2013, MNRAS, 435, 3654                                                                                                                                                                                                                                                                                       |2013MNRAS.435.3654V
REF5012 Martin, N. F. et al. 2013a, ApJ, 779, L10                                                                                                                                                                                                                                                                                                                            |2013ApJ...779L..10M
REF5013 Martin et al. 2013b, ApJ, 772, 15                                                                                                                                                                                                                                                                                                                                    |2013ApJ...772...15M
REF1747 Carlberg, R. G., Grillmair, C. J. 2013, ApJ, 768, 171                                                                                                                                                                                                                                                                                                                |2013ApJ...768..171C
REF1621 Cambresy, L., Marton, G., Feher, O., Toth, L. V., Schneider, N. 2013, A&A, 557, 2                                                                                                                                                                                                                                                                                    |2013A&A...557A...2A
REF1000 Borissova, J., Chene, A. N., Ramirez Alegria, S., et al. 2014, A&A, 569, 24                                                                                                                                                                                                                                                                                          |2014A&A...569A..24B
REF3354 Fan, Z., de Grijs, R. 2014, ApJS, 211, 22                                                                                                                                                                                                                                                                                                                            |2014ApJS..211...22F
REF3032 Buckner, A. S. M., Froebrich, D. 2014, MNRAS, 444, 290                                                                                                                                                                                                                                                                                                               |2014MNRAS.444..290B
REF1712 Galvez-Ortiz, M. C., Kuznetsov, M., Clarke, J. R. A. et al. 2014, MNRAS, 439, 3890                                                                                                                                                                                                                                                                                   |2014MNRAS.439.3890G
REF1010 Lima, E., 2013, PhD thesis, UFRGS, supervisors E. Bica and C. Bonatto                                                                                                                                                                                                                                                                                                |-------------------
REF1089 Morales, E., Wyrowski, F., Menten, K. M., Schuller, F. 2014, ASSP, 36, 477                                                                                                                                                                                                                                                                                           |2014ASSP...36..477M
REF5970 Koposov, S. E., Irwin, M., Belokurov, V. et al. 2014, MNRAS, 442, L85                                                                                                                                                                                                                                                                                                |2014MNRAS.442L..85K
REF3005 Laevens, B., Martin, N. F., Sesar, B. 2014 et al. MNRAS, 441, 2124                                                                                                                                                                                                                                                                                                   |2014MNRAS.441.2124B
REF3347 Karachentsev, I. D., Makarova, L. N., Tully, R. B., Wu, Po-Feng, Kniazev, A. Y. 2014, MNRAS, 443, 1281                                                                                                                                                                                                                                                               |2014MNRAS.443.1281K
REF3006 Belokurov, V., Irwin, M. J., Koposov, S.E. et al. 2014, ApJ, 786, L3                                                                                                                                                                                                                                                                                                 |2014ApJ...786L...3L
REF4056 Baume, G., Rodriguez, M. J., Corti, M. A., Carraro, G., Panei, J. A. 2014, MNRAS, 443, 411                                                                                                                                                                                                                                                                           |2014MNRAS.443..411B
REF1035 Lima, E., Bica, E., Bonatto, C. 2014, A&A, 568, 16                                                                                                                                                                                                                                                                                                                   |2014A&A...568A..16L
REF3381 Panwar, N., Chen, W. P., Pandey, A. K. et al. 2014, MNRAS, 443, 1614                                                                                                                                                                                                                                                                                                 |2014MNRAS.443.1614P
REF754  Santos-Silva, T., Gregorio-Hetem, J., Montmerle, T. 2014, RMxAC, 44, 32                                                                                                                                                                                                                                                                                              |2014RMxAC..44...32S
REF1101 French, S. 2014, S&T, v. 127, n. 2, p. 56                                                                                                                                                                                                                                                                                                                            |-------------------
REF3342 Hwang, P., Park, H. S., Lee, M. G. et al. 2014, ApJ, 783, 49                                                                                                                                                                                                                                                                                                         |2014ApJ...783...49H
REF5600 Martin, N. F., Ibata, R. A., Rich, R. M. et al. 2014, ApJ, 787, 19                                                                                                                                                                                                                                                                                                   |2014ApJ...787...19M
REF1752 Zhao, J. K., Zhao, G., Chen, Y. Q. et al. 2014, ApJ, 787, 31                                                                                                                                                                                                                                                                                                         |2014ApJ...787...31Z
REF1088 Solin, O., Haikala, L., Ukkonen, E. 2014, A&A, 562, 115                                                                                                                                                                                                                                                                                                              |2014A&A...562A.115S
REF3002 Borissova, J., Ramirez Alegria, S., Chene, A. N., Kurtev, R. 2014, RMxAC, 44, 149                                                                                                                                                                                                                                                                                    |2014RMxAC..44Q.149B
REF1098 Schmeja, S., Kharchenko, N. V., Piskunov, A. E. et al. 2014, A&A, 568, 51                                                                                                                                                                                                                                                                                            |2014A&A...568A..51S
REF160  Camargo, D., Bica, E., Bonatto, C. 2015, NewA, 34, 84                                                                                                                                                                                                                                                                                                                |2015NewA...34...84C
REF4000 Camargo, D., Bica. E. Bonatto, C. 2015, 448, 1930                                                                                                                                                                                                                                                                                                                    |2015MNRAS.448.1930C
REF1778 Belokurov, V., Evans, N. W., Bell, E. F. et al. 2007, ApJ, 657, L89                                                                                                                                                                                                                                                                                                  |2007ApJ...657L..89B
REF3401 Dekany, I., Minniti, D., Hajdu, G. et al. 2015, ApJ, 799, L11                                                                                                                                                                                                                                                                                                        |2015ApJ...799L..11D
REF2008 French, S. 2015, S&T, v. 128, n. 2, p. 56                                                                                                                                                                                                                                                                                                                            |-------------------
REF2010 French, S. 2015, S&T, v. 129, n. 2, p. 56                                                                                                                                                                                                                                                                                                                            |-------------------
REF1700 Torrealba, G., Catelan, M., Drake, A. J. et al. 2015, MNRAS, 446, 2251                                                                                                                                                                                                                                                                                               |2015MNRAS.446.2251T
REF3041 Dewangan, L. K., Ojha, D. K., Grave, J. M. C., Mallick, K. K. 2015, MNRAS, 446, 2640                                                                                                                                                                                                                                                                                 |2015MNRAS.446.2640D
REF5001 Kim, D., Jerjen, H. 2015, ApJ, 799, 73                                                                                                                                                                                                                                                                                                                               |2015ApJ...799...73K
REF5002 Kim, D., Jerjen, H., Milone, A. P. et al. 2015, ApJ, 803, 63                                                                                                                                                                                                                                                                                                         |2015ApJ...803...63K
REF1748 Sesar, B., Bovy, J., Bernard, E. et al., 2015, ApJ, 809, 59                                                                                                                                                                                                                                                                                                          |2015ApJ...809...59S
REF5020 Bechtol, K., Drlica-Wagner, A., Balbinot, E. et al. 2015, ApJ, 807, 50                                                                                                                                                                                                                                                                                               |2015ApJ...807...50B
REF5004 Koposov, S. E., Belokurov, V., Torrealba, G., Wyn Evans, N. 2015, ApJ, 805, 130                                                                                                                                                                                                                                                                                      |2015ApJ...805..130K
REF5014 Kim, D., Jerjen, H., Mackey, D. et al. 2015, ApJ, 804, L44                                                                                                                                                                                                                                                                                                           |2015ApJ...804L..44K
REF1800 Massi, F., Giannetti, A., di Carlo, E., Brand, J., Beltran, M. T., Marconi, G., A&A, 2015, 573, 95                                                                                                                                                                                                                                                                   |2015A&A...573A..95M
REF4001 Camargo, D., Bica. E. Bonatto, C. 2015, MNRAS, 450, 4150                                                                                                                                                                                                                                                                                                             |2015MNRAS.450.4150C
REF3021 Bonifacio, P.; Caffau, E.; Zaggia, S. et al. 2015, A&A, 579, 6                                                                                                                                                                                                                                                                                                       |2015A&A...579A...6S
REF3022 Kirby, E. N., Simon, J. D., Cohen, J. 2015, ApJ, 810, 56                                                                                                                                                                                                                                                                                                             |2015ApJ...810...56K
REF3358 Lim, S., Lee, M. G. 2015, ApJ, 804, 123                                                                                                                                                                                                                                                                                                                              |2015ApJ...804..123L
REF3047 Kirby, E. N., Cohen, J. G., Simon, J. D., Guhathakurta, P. 2015, ApJ, 814, L7                                                                                                                                                                                                                                                                                        |2015ApJ...814L...7K
REF3023 Martin, N. F., Nidever, D. L., Besla, G. 2015, ApJ, 804, L5                                                                                                                                                                                                                                                                                                          |2015ApJ...804L...5M
REF3024 Laevens, B., Martin, N. F., Bernard, E. J. et al. 2015, ApJ, 813, 44                                                                                                                                                                                                                                                                                                 |2015ApJ...813...44L
REF3346 Sand, D. J., Spekkens, K., Crnojevic, D. et al. 2015, ApJ, 812, L13                                                                                                                                                                                                                                                                                                  |2015ApJ...812L..13S
REF3351 Beasley, M. A., San Roman, I., Gallart, C., Sarajedini, A., Aparicio, A. 2015, MNRAS, 451, 3400                                                                                                                                                                                                                                                                      |2015MNRAS.451.3400B
REF3025 Drlica-Wagner, A., Bechtol, K., E. S. Rykoff, E. S. et al. 2015, ApJ, 813, 109                                                                                                                                                                                                                                                                                       |2015ApJ...813..109D
REF3026 Kim, D., Jerjen, H. 2015, ApJ, 808, L39                                                                                                                                                                                                                                                                                                                              |2015ApJ...808L..39K
REF3042 Baug, T., Ojha, D. K., Dewangan, L. K. et al. 2015, MNRAS, 454, 4335                                                                                                                                                                                                                                                                                                 |2015MNRAS.454.4335B
REF1760 Grillmair, C. J., Hetherington, L., Carlberg, R. G., Willman, B. 2015, ApJ, 812, L26                                                                                                                                                                                                                                                                                 |2015ApJ...812L..26G
REF3027 Laevens, B. P. M., Martin, N. F.,Ibata, R. A. et al. 2015, ApJ, 802, L18                                                                                                                                                                                                                                                                                             |2015ApJ...802L..18L
REF3012 French, S. 2015, S&T, v. 130, n. 5, p. 50                                                                                                                                                                                                                                                                                                                            |-------------------
REF3415 Piatti, A. E., 2016, MNRAS, 463, 3476                                                                                                                                                                                                                                                                                                                                |2016MNRAS.463.3476P
REF3384 Samal, M. R., Ojha, D. K., Jose, J. et al. 2015, A&A, 581, 55                                                                                                                                                                                                                                                                                                        |2015A&A...581A..55W
REF3345 McQuinn, K. B. W., Skillman, E. D., Dolphin, A. 2015, ApJ, 812, 158                                                                                                                                                                                                                                                                                                  |2015ApJ...812..158M
REF6002 Bica, E.; Santiago, B.; Bonatto, C.; et al. 2015, MNRAS, 453, 3190                                                                                                                                                                                                                                                                                                   |2015MNRAS.453.3190B
REF1629 Yun, J. L., Elia, D., Djupvik, A. A., Torrelles, J. M., Molinari, S. 2015, MNRAS, 452.1523                                                                                                                                                                                                                                                                           |2015MNRAS.452.1523Y
REF534  Harrington, P. 2016, Astronomy, v. 44, n. 2, p. 64                                                                                                                                                                                                                                                                                                                   |-------------------
REF3385 Sharma, S., Pandey, A. K., Borissova, J. et al. 2016, AJ, 151, 126                                                                                                                                                                                                                                                                                                   |2016AJ....151..126S
REF3050 Barba, R. H., Roman-Lopes,A., Nilo Castellon, J. L., Firpo, V., et al. 2015, A&A, 581, 1                                                                                                                                                                                                                                                                             |2015A&A...581A...1L
REF3031 Scholz, R.-D., Kharchenko, N. V., Piskunov, A. E., Roser, S. & Schilbach, E. 2015, A&A,581, 39                                                                                                                                                                                                                                                                       |2015A&A...581A..39S
REF3352 Caldwell, N., Romanowsky, A. J. 2016, ApJ, 824, 42                                                                                                                                                                                                                                                                                                                   |2016ApJ...824...42C
REF3383 Megeath, S. T., Gutermuth, R., Muzerolle, J. et al. 2016, AJ, 151, 5                                                                                                                                                                                                                                                                                                 |2016AJ....151....5M
REF1036 Luque, E., Queiroz, A., Santiago, B. et al. 2016, MNRAS, 458, 603                                                                                                                                                                                                                                                                                                    |2016MNRAS.458..603L
REF3007 Torrealba, G., Koposov, S. E., Belokurov, V., Irwin, M., 2016, MNRAS, 459, 2370                                                                                                                                                                                                                                                                                      |2016MNRAS.459.2370T
REF1620 Camargo, D., Bica, E., Bonatto, C., 2016, MNRAS, 455, 3126                                                                                                                                                                                                                                                                                                           |2016MNRAS.455.3126C
REF3019 Walker, M. G., Mateo, M., Olszewski, E. W. et al. 2016, ApJ, 819, 53                                                                                                                                                                                                                                                                                                 |2016ApJ...819...53W
REF1032 Nunes, N., Bonatto, C., Bica, E. 2016, Ap&SS, 361, 64                                                                                                                                                                                                                                                                                                                |2016Ap&SS.361...64N
